timestamp,TELEM/TWSB/PITCH,TELEM/TWSB/ROLL,TELEM/TWSB/ACCEL_X,TELEM/TWSB/ACCEL_Y,TELEM/TWSB/ACCEL_Z,TELEM/TWSB/GYRO_X,TELEM/TWSB/GYRO_Y,TELEM/TWSB/GYRO_Z,TELEM/TWSB/LEFT_SHAFT_RPS,TELEM/TWSB/LEFT_WHEEL_TRGT,TELEM/TWSB/LEFT_VOLTAGE,TELEM/TWSB/RIGHT_SHAFT_RPS,TELEM/TWSB/RIGHT_WHEEL_TRGT,TELEM/TWSB/RIGHT_VOLTAGE,TELEM/TWSB/LINEAR_VEL,TELEM/TWSB/LIN_VEL_TRGT,TELEM/TWSB/BALANCE_ANGLE,TELEM/TWSB/ANGULAR_VEL,TELEM/TWSB/ANG_VEL_TRGT,TELEM/TWSB/STEER_DIFF,TELEM/TWSB/XPOS,TELEM/TWSB/LQR_U
1742781392029788940,-0.719,-2.782,0.016,-0.078,0.978,45.703,-50.533,29.504,1.042,1.203,1.746,1.042,0.921,0.990,0.262,0.280,-0.733,-0.000,0.049,-0.068,20.772,0.000
1742781392040150466,-0.637,-2.846,0.014,-0.030,0.960,45.336,-48.518,32.633,1.040,0.902,1.124,1.513,1.037,0.228,0.321,0.282,-0.526,-0.143,0.060,0.038,20.773,0.000
1742781392049767950,-0.585,-2.673,0.022,0.012,0.944,44.939,-46.457,27.702,1.042,1.061,1.824,1.042,0.984,1.548,0.262,0.282,-0.738,-0.000,0.060,-0.052,20.774,0.000
1742781392060129087,-0.619,-2.562,0.043,-0.035,0.906,46.878,-46.915,20.801,1.042,0.956,0.785,0.570,1.060,2.076,0.203,0.282,-0.946,0.143,0.071,-0.155,20.774,0.000
1742781392069821498,-0.361,-2.502,0.007,-0.055,0.987,49.443,-41.511,12.023,1.042,0.598,0.212,1.042,0.907,0.870,0.262,0.282,-0.742,-0.000,0.071,-0.045,20.775,0.000
1742781392080121838,-0.299,-2.531,0.033,-0.059,0.976,48.542,-40.244,9.549,1.017,0.802,1.244,1.042,0.892,1.313,0.259,0.282,-0.753,-0.007,0.071,-0.037,20.775,0.000
1742781392089826860,-0.334,-2.464,0.061,-0.011,0.943,47.367,-41.908,11.900,1.040,0.837,0.794,1.042,0.911,0.888,0.262,0.282,-0.743,-0.000,0.071,-0.040,20.776,0.000
1742781392100142108,-0.483,-2.234,0.060,0.018,0.910,45.764,-47.648,12.160,1.017,0.883,1.033,1.042,0.963,1.083,0.259,0.283,-0.753,-0.007,0.083,-0.032,20.776,0.000
1742781392109773907,-0.670,-2.156,0.037,-0.057,0.960,44.649,-58.808,12.389,1.040,0.935,1.078,0.547,1.000,2.340,0.199,0.283,-0.963,0.150,0.083,-0.137,20.777,0.000
1742781392120003821,-0.842,-2.298,0.065,-0.074,0.918,45.413,-60.809,17.259,1.042,0.811,0.368,1.042,1.084,0.954,0.262,0.283,-0.745,0.000,0.083,-0.029,20.777,0.000
1742781392129804844,-1.024,-2.464,0.021,-0.082,0.965,45.550,-64.580,18.908,1.016,1.007,1.805,1.042,1.066,1.817,0.259,0.283,-0.756,-0.008,0.083,-0.021,20.778,0.000
1742781392140214185,-1.023,-2.652,-0.027,-0.057,1.006,46.498,-56.297,26.212,0.547,0.989,2.467,1.017,1.031,1.375,0.197,0.283,-0.974,-0.142,0.090,0.080,20.778,0.000
1742781392149849262,-0.816,-2.518,0.034,-0.008,0.941,45.840,-45.786,24.496,1.042,0.906,0.740,1.536,0.746,-0.910,0.324,0.283,-0.529,-0.150,0.090,0.098,20.779,0.000
1742781392160124269,-0.859,-2.378,0.045,-0.014,0.939,45.214,-47.251,22.649,0.547,1.145,3.529,1.042,0.950,1.785,0.200,0.283,-0.965,-0.150,0.096,0.105,20.779,0.000
1742781392169711753,-0.872,-2.179,0.022,0.024,0.959,43.657,-50.946,21.305,1.042,1.028,0.683,0.547,0.818,1.274,0.200,0.283,-0.964,0.150,0.096,-0.103,20.779,0.000
1742781392180195113,-0.654,-1.969,0.007,-0.006,0.980,42.823,-42.202,6.539,0.547,0.668,1.900,1.017,0.874,1.170,0.197,0.283,-0.975,-0.142,0.096,0.109,20.780,0.000
1742781392189732282,-0.690,-2.000,0.061,-0.068,0.930,44.466,-45.312,4.175,1.040,0.979,1.142,1.042,0.761,0.512,0.262,0.283,-0.747,-0.000,0.096,0.012,20.780,0.000
1742781392200057345,-0.836,-2.146,0.064,-0.058,0.937,44.023,-50.747,4.557,1.042,1.009,1.609,1.040,0.985,1.448,0.262,0.283,-0.748,0.000,0.103,0.015,20.781,0.000
1742781392209742570,-1.011,-2.273,0.052,-0.072,0.933,45.840,-56.580,5.809,1.017,1.067,1.457,1.042,1.038,1.216,0.259,0.283,-0.758,-0.007,0.103,0.029,20.781,0.000
1742781392220015466,-0.897,-2.167,-0.006,-0.014,0.987,45.473,-49.783,5.099,1.040,0.946,1.361,1.042,0.889,1.107,0.262,0.283,-0.748,-0.000,0.103,0.027,20.782,0.000
1742781392229641802,-0.826,-2.130,0.019,-0.035,0.975,44.344,-45.877,3.488,1.042,0.973,1.242,1.040,0.919,1.005,0.262,0.283,-0.748,0.000,0.103,0.029,20.782,0.000
1742781392240053791,-0.814,-2.117,0.057,-0.026,0.928,43.672,-44.793,6.389,1.042,1.001,1.208,1.017,0.942,1.012,0.259,0.283,-0.758,0.007,0.109,0.027,20.783,0.000
1742781392249691924,-0.786,-2.007,0.008,0.004,0.976,43.657,-47.862,5.962,1.040,0.959,1.345,1.042,0.905,1.090,0.262,0.283,-0.748,-0.000,0.109,0.040,20.783,0.000
1742781392260055561,-0.750,-2.093,0.028,-0.062,0.948,44.827,-45.887,2.361,1.042,0.988,1.252,1.040,0.908,0.943,0.262,0.282,-0.748,0.000,0.112,0.043,20.784,0.000
1742781392269692064,-0.711,-2.170,0.025,-0.046,0.962,44.924,-45.816,1.381,1.017,0.974,1.315,1.017,0.888,0.986,0.256,0.282,-0.768,0.000,0.112,0.049,20.784,0.000
1742781392280022330,-0.672,-2.150,0.028,-0.018,0.965,45.764,-46.167,0.023,1.042,0.963,1.182,0.547,0.865,2.011,0.200,0.282,-0.964,0.150,0.112,-0.057,20.785,0.000
1742781392289709370,-0.670,-2.010,0.034,0.002,0.935,45.611,-47.144,-3.657,1.042,0.809,0.490,0.570,0.923,1.773,0.203,0.282,-0.954,0.143,0.112,-0.053,20.785,0.000
1742781392300075156,-0.687,-1.964,0.031,-0.044,0.961,45.870,-49.131,-6.416,1.040,0.808,0.855,1.040,0.914,0.993,0.261,0.282,-0.748,0.000,0.114,0.050,20.786,0.000
1742781392309753677,-0.705,-2.045,0.038,-0.056,0.942,45.443,-50.045,-2.710,1.042,0.962,1.531,1.042,0.861,1.171,0.262,0.282,-0.746,-0.000,0.114,0.055,20.786,0.000
1742781392319945072,-0.710,-2.093,0.004,-0.036,0.976,45.413,-52.045,0.129,0.547,0.956,2.456,1.042,0.846,0.882,0.200,0.282,-0.964,-0.150,0.114,0.168,20.787,0.000
1742781392329744502,-0.667,-2.038,0.022,-0.016,0.966,44.649,-50.045,-0.359,1.040,0.991,0.881,0.547,0.655,1.129,0.199,0.282,-0.965,0.150,0.114,-0.043,20.787,0.000
1742781392340115102,-0.733,-1.966,0.041,-0.014,0.934,44.784,-52.215,-3.438,0.547,0.817,1.973,0.546,0.902,2.052,0.137,0.282,-1.183,0.000,0.116,0.065,20.787,0.000
1742781392349715994,-0.831,-1.892,0.051,-0.029,0.925,44.222,-55.282,-7.474,1.040,0.881,0.599,1.040,0.751,0.156,0.261,0.282,-0.747,0.000,0.116,0.070,20.788,0.000
1742781392360082205,-1.006,-1.915,0.045,-0.043,0.934,44.161,-60.473,-8.466,1.042,1.070,2.109,1.017,0.929,1.699,0.259,0.281,-0.757,0.007,0.116,0.068,20.788,0.000
1742781392369755968,-1.045,-1.987,-0.012,-0.051,0.973,43.413,-63.923,-6.664,1.040,1.022,1.471,1.040,0.886,1.005,0.261,0.281,-0.745,0.000,0.116,0.077,20.789,0.000
1742781392380144457,-0.789,-1.969,-0.012,-0.019,0.993,39.369,-44.773,-3.372,1.040,0.888,1.238,1.042,0.734,0.719,0.262,0.281,-0.745,-0.000,0.116,0.081,20.790,0.000
1742781392389711274,-0.733,-1.968,0.030,-0.025,0.965,39.871,-44.595,0.358,0.547,0.966,2.352,1.040,0.805,0.626,0.199,0.281,-0.963,-0.150,0.116,0.193,20.790,0.000
1742781392400083911,-0.729,-1.999,0.046,-0.039,0.953,39.932,-45.954,0.603,1.042,1.030,0.954,1.042,0.644,-0.137,0.262,0.280,-0.745,0.000,0.116,0.092,20.790,0.000
1742781392409724229,-0.796,-2.137,0.049,-0.074,0.948,42.558,-48.320,-2.038,1.042,1.019,1.661,1.040,0.835,1.051,0.262,0.280,-0.744,0.000,0.116,0.095,20.791,0.000
1742781392419980272,-0.899,-2.229,0.024,-0.030,0.952,45.377,-54.707,-10.506,1.040,1.068,1.414,1.040,0.878,0.776,0.261,0.280,-0.745,0.000,0.116,0.099,20.791,0.000
1742781392429808499,-0.818,-2.142,-0.004,-0.045,0.989,45.642,-52.427,-18.680,1.042,0.988,1.335,0.546,0.790,1.870,0.199,0.280,-0.962,0.150,0.116,-0.007,20.792,0.000
1742781392440125099,-0.781,-2.092,0.040,-0.005,0.937,44.741,-49.114,-17.290,1.018,0.843,0.510,1.017,0.858,0.364,0.256,0.280,-0.765,0.000,0.116,0.101,20.792,0.000
1742781392449708879,-0.806,-1.898,0.033,0.016,0.949,44.619,-49.496,-15.138,1.040,1.010,1.666,1.017,0.808,1.052,0.259,0.280,-0.754,0.007,0.116,0.100,20.793,0.000
1742781392460111461,-0.910,-1.791,0.009,-0.017,0.974,43.611,-56.381,-17.428,1.042,1.079,1.446,1.040,0.880,0.781,0.262,0.280,-0.743,0.000,0.114,0.108,20.793,0.000
1742781392469807945,-0.826,-1.816,0.004,-0.068,0.980,43.229,-53.602,-19.901,0.570,1.004,2.497,1.040,0.788,0.657,0.202,0.280,-0.949,-0.142,0.114,0.214,20.794,0.000
1742781392480226935,-0.799,-1.934,0.033,-0.045,0.956,43.260,-50.213,-19.855,1.042,1.076,1.082,1.017,0.648,-0.089,0.259,0.280,-0.752,0.007,0.114,0.112,20.794,0.000
1742781392489791733,-0.694,-1.950,-0.006,-0.032,0.982,43.703,-49.038,-20.619,1.040,0.947,1.666,0.546,0.722,2.107,0.199,0.280,-0.961,0.150,0.114,0.012,20.795,0.000
1742781392500110981,-0.720,-1.908,0.017,0.018,0.961,43.413,-49.358,-23.092,1.040,0.859,0.545,1.042,0.836,0.279,0.262,0.279,-0.743,-0.000,0.111,0.120,20.795,0.000
1742781392509734577,-0.701,-1.701,0.054,-0.007,0.931,43.138,-49.923,-28.955,1.040,0.992,1.579,1.017,0.751,0.849,0.259,0.279,-0.752,0.007,0.111,0.116,20.796,0.000
1742781392519970917,-0.843,-1.677,0.052,-0.032,0.942,42.848,-53.938,-30.252,1.042,1.071,1.389,0.546,0.840,1.814,0.199,0.279,-0.959,0.150,0.111,0.014,20.796,0.000
1742781392529682994,-0.940,-1.743,0.030,-0.046,0.964,42.833,-57.831,-27.764,1.017,0.918,0.831,1.016,0.890,0.555,0.255,0.279,-0.763,0.000,0.111,0.122,20.797,0.000
1742781392540080983,-0.927,-1.771,0.029,-0.058,0.958,43.413,-53.343,-27.015,1.042,1.043,1.753,1.017,0.798,1.017,0.259,0.279,-0.752,0.007,0.105,0.120,20.797,0.000
1742781392549760838,-0.946,-1.973,0.016,-0.099,0.974,43.978,-52.671,-24.267,1.513,1.071,0.371,0.522,0.830,1.965,0.256,0.279,-0.763,0.300,0.105,-0.094,20.798,0.000
1742781392560082475,-0.874,-2.061,0.010,-0.010,0.975,43.458,-49.831,-16.420,1.040,0.811,0.887,1.017,0.999,1.192,0.259,0.278,-0.753,0.007,0.096,0.114,20.798,0.000
1742781392569662718,-0.850,-1.940,0.038,0.000,0.945,42.405,-46.992,-18.817,1.042,1.050,1.367,1.040,0.822,0.616,0.262,0.278,-0.740,0.000,0.096,0.115,20.799,0.000
1742781392580035448,-0.763,-2.087,0.019,-0.023,0.976,40.985,-46.412,-11.001,1.042,1.003,1.385,0.547,0.773,1.813,0.200,0.278,-0.958,0.150,0.096,0.009,20.799,0.000
1742781392589740211,-0.719,-2.019,0.041,-0.023,0.948,40.985,-45.404,-10.008,1.018,0.843,0.596,0.546,0.825,1.480,0.197,0.278,-0.969,0.143,0.096,0.012,20.800,0.000
1742781392600104737,-0.770,-2.085,0.053,-0.060,0.940,41.229,-46.763,-13.168,1.042,0.880,0.922,1.017,0.856,0.716,0.259,0.278,-0.752,0.007,0.088,0.110,20.800,0.000
1742781392609730740,-0.902,-2.245,0.060,-0.068,0.927,42.039,-50.778,-12.924,1.042,1.091,1.791,1.017,0.872,1.113,0.259,0.278,-0.750,0.007,0.088,0.107,20.801,0.000
1742781392619923116,-0.889,-2.458,0.004,-0.041,0.983,43.290,-53.038,-3.871,1.040,1.036,1.461,0.547,0.823,1.917,0.199,0.278,-0.958,0.150,0.088,0.005,20.801,0.000
1742781392629640509,-0.790,-2.342,0.011,0.015,0.971,42.802,-48.335,-5.947,1.017,0.830,0.645,1.042,0.819,0.339,0.259,0.278,-0.751,-0.007,0.088,0.118,20.801,0.000
1742781392640085572,-0.771,-2.215,0.046,-0.028,0.926,43.260,-47.144,-12.496,1.042,1.029,1.611,1.042,0.792,0.816,0.262,0.278,-0.740,0.000,0.081,0.116,20.802,0.000
1742781392649775112,-0.852,-2.262,0.049,-0.052,0.931,43.352,-49.893,-13.703,0.547,1.074,2.638,1.017,0.843,0.720,0.197,0.278,-0.969,-0.142,0.081,0.217,20.802,0.000
1742781392660127768,-0.741,-2.204,-0.006,-0.022,0.976,43.642,-49.404,-13.886,0.547,1.014,2.267,0.547,0.580,0.979,0.137,0.278,-1.177,0.000,0.073,0.119,20.803,0.000
1742781392669704789,-0.649,-2.162,0.045,-0.031,0.938,43.260,-45.709,-18.115,1.042,0.835,0.533,0.546,0.596,0.903,0.199,0.278,-0.960,0.150,0.073,0.007,20.803,0.000
1742781392680071222,-0.708,-2.146,0.046,-0.030,0.943,43.916,-47.740,-19.382,1.017,0.822,1.273,0.546,0.808,2.130,0.196,0.278,-0.971,0.143,0.073,0.010,20.803,0.000
1742781392689727688,-0.830,-2.130,0.054,-0.029,0.922,43.168,-52.183,-20.283,1.040,0.866,0.877,0.547,0.846,1.777,0.199,0.278,-0.961,0.150,0.073,0.003,20.804,0.000
1742781392700094270,-0.894,-2.001,0.036,-0.012,0.954,42.817,-58.182,-23.779,1.017,0.842,1.003,1.017,0.836,0.751,0.256,0.278,-0.765,0.000,0.066,0.110,20.804,0.000
1742781392709767421,-1.018,-1.994,0.040,-0.054,0.951,42.283,-59.893,-26.130,1.042,1.063,1.708,0.547,0.843,2.129,0.200,0.278,-0.961,0.150,0.066,-0.003,20.805,0.000
1742781392719954446,-1.070,-2.168,0.004,-0.091,0.987,43.229,-60.656,-20.771,1.018,0.882,0.827,1.017,0.888,0.606,0.256,0.278,-0.765,0.000,0.066,0.104,20.805,0.000
1742781392729666801,-0.963,-2.117,-0.011,0.005,1.000,43.199,-55.618,-13.977,1.042,0.976,1.653,1.042,0.769,0.916,0.262,0.278,-0.744,0.000,0.066,0.106,20.806,0.000
1742781392740151754,-0.964,-2.175,0.007,-0.074,0.977,44.741,-51.679,-19.519,0.547,1.047,2.581,1.017,0.835,0.700,0.197,0.278,-0.973,-0.142,0.058,0.212,20.806,0.000
1742781392749746201,-0.837,-2.191,0.001,0.005,0.973,43.993,-48.625,-15.901,0.547,1.010,2.196,1.017,0.586,-0.205,0.197,0.278,-0.973,-0.142,0.058,0.213,20.807,0.000
1742781392760061449,-0.811,-2.070,0.051,-0.017,0.931,43.764,-45.862,-21.306,1.042,1.051,1.283,1.017,0.626,0.055,0.259,0.278,-0.756,0.008,0.051,0.109,20.807,0.000
1742781392769724396,-0.891,-1.988,0.034,-0.001,0.941,42.288,-52.651,-24.181,0.547,1.043,2.917,1.017,0.825,0.994,0.197,0.278,-0.975,-0.142,0.051,0.215,20.808,0.000
1742781392780126033,-0.865,-1.833,0.018,-0.001,0.962,41.840,-52.839,-29.153,1.042,1.044,1.076,1.017,0.615,-0.174,0.259,0.278,-0.758,0.007,0.051,0.111,20.808,0.000
1742781392789713462,-0.878,-1.785,0.039,-0.033,0.944,41.871,-53.038,-34.496,1.040,1.022,1.663,1.017,0.800,0.898,0.259,0.278,-0.759,0.007,0.051,0.113,20.809,0.000
1742781392800076969,-0.895,-1.786,0.014,-0.023,0.959,42.512,-55.664,-37.321,1.042,1.022,1.415,1.017,0.797,0.644,0.259,0.278,-0.758,0.008,0.041,0.114,20.809,0.000
1742781392809758658,-0.797,-1.858,0.011,-0.065,0.978,42.953,-48.756,-43.455,1.040,0.968,1.312,0.522,0.741,1.720,0.196,0.278,-0.977,0.157,0.041,-0.001,20.809,0.000
1742781392819948497,-0.793,-2.014,0.055,-0.034,0.929,43.062,-47.816,-35.138,1.018,0.828,0.534,1.017,0.830,0.258,0.256,0.278,-0.769,0.000,0.041,0.110,20.810,0.000
1742781392829661649,-0.883,-1.946,0.041,0.000,0.943,43.443,-51.419,-34.435,1.040,1.042,1.746,1.040,0.823,0.934,0.261,0.278,-0.749,0.000,0.041,0.111,20.810,0.000
1742781392840069138,-0.970,-1.918,0.044,-0.042,0.946,43.428,-55.160,-36.649,1.042,1.085,1.468,1.017,0.862,0.707,0.259,0.278,-0.759,0.007,0.030,0.107,20.811,0.000
1742781392849752771,-0.851,-1.928,0.006,-0.039,0.983,43.354,-51.763,-33.629,1.042,0.963,1.379,0.546,0.749,1.773,0.199,0.278,-0.967,0.150,0.030,-0.004,20.811,0.000
1742781392860071186,-0.884,-1.987,0.034,-0.050,0.945,43.687,-52.076,-33.657,1.040,0.880,0.616,1.017,0.889,0.414,0.259,0.278,-0.760,0.007,0.017,0.096,20.812,0.000
1742781392869705114,-0.945,-2.050,0.048,-0.046,0.940,44.268,-53.450,-32.878,1.018,1.063,1.786,1.017,0.870,1.045,0.256,0.278,-0.770,0.000,0.017,0.093,20.812,0.000
1742781392881120684,-0.966,-2.141,0.014,-0.064,0.975,43.764,-55.083,-31.703,1.042,1.040,1.477,1.017,0.855,0.812,0.259,0.278,-0.760,0.007,0.017,0.088,20.813,0.000
1742781392889658124,-0.869,-2.072,0.022,-0.020,0.960,42.736,-48.970,-29.081,1.042,0.990,1.359,1.017,0.814,0.718,0.259,0.278,-0.760,0.007,0.017,0.088,20.813,0.000
1742781392900033521,-0.893,-2.066,0.029,-0.026,0.956,42.726,-50.396,-27.245,1.040,1.052,1.402,1.017,0.876,0.753,0.259,0.279,-0.761,0.007,0.004,0.089,20.814,0.000
1742781392909748191,-0.837,-2.023,0.007,-0.019,0.968,42.802,-50.427,-26.542,1.042,1.010,1.396,0.547,0.833,1.877,0.200,0.279,-0.969,0.150,0.004,-0.025,20.814,0.000
1742781392919980623,-0.797,-2.051,0.036,-0.051,0.953,42.603,-48.305,-30.008,1.018,0.849,0.586,0.546,0.899,1.562,0.197,0.279,-0.980,0.143,0.004,-0.024,20.815,0.000
1742781392929696942,-0.828,-2.132,0.041,-0.054,0.939,43.563,-52.048,-30.040,1.042,0.858,0.924,0.546,0.906,1.966,0.199,0.279,-0.971,0.150,0.004,-0.034,20.815,0.000
1742781392940155357,-0.886,-2.235,0.028,-0.069,0.955,44.237,-53.587,-26.619,0.547,0.870,2.187,1.040,0.937,0.898,0.199,0.279,-0.971,-0.150,-0.009,0.181,20.816,0.000
1742781392949734230,-0.927,-2.343,0.043,-0.054,0.948,44.512,-53.908,-20.054,1.042,1.089,1.455,1.040,0.727,0.324,0.262,0.279,-0.754,0.000,-0.009,0.066,20.816,0.000
1742781392960094997,-1.026,-2.406,0.045,-0.054,0.950,44.252,-55.801,-14.848,1.042,1.079,1.793,1.040,0.947,1.211,0.262,0.279,-0.754,0.000,-0.023,0.066,20.817,0.000
1742781392969831371,-0.956,-2.194,-0.002,-0.009,0.975,43.235,-55.795,-19.796,1.042,1.011,1.408,0.547,0.879,2.010,0.200,0.279,-0.971,0.150,-0.023,-0.053,20.817,0.000
1742781392981003272,-0.878,-2.219,0.022,-0.061,0.965,43.474,-51.007,-21.871,1.018,0.819,0.572,0.522,0.926,1.754,0.194,0.279,-0.993,0.150,-0.023,-0.058,20.817,0.000
1742781392989753325,-0.863,-2.290,0.035,-0.039,0.945,43.794,-49.083,-19.519,0.547,0.821,2.010,1.017,0.938,0.906,0.197,0.279,-0.983,-0.142,-0.023,0.150,20.818,0.000
1742781393000129814,-0.940,-2.323,0.057,-0.048,0.940,43.413,-51.404,-21.122,1.040,1.087,1.412,1.040,0.787,0.428,0.261,0.279,-0.756,-0.000,-0.034,0.050,20.818,0.000
1742781393009716446,-0.972,-2.510,0.039,-0.061,0.942,43.552,-55.885,-10.201,1.042,1.024,1.763,1.040,0.925,1.266,0.262,0.279,-0.755,0.000,-0.034,0.041,20.819,0.000
1742781393019901360,-1.031,-2.426,-0.025,0.035,0.999,43.565,-56.961,-8.970,1.042,1.063,1.482,1.018,0.982,1.083,0.259,0.279,-0.765,0.007,-0.034,0.035,20.819,0.000
1742781393029747623,-0.853,-2.279,0.008,-0.068,0.973,43.489,-50.732,-18.038,0.547,0.944,2.337,1.040,0.875,0.717,0.199,0.279,-0.974,-0.150,-0.034,0.148,20.820,0.000
1742781393040212668,-0.849,-2.380,0.052,-0.053,0.939,43.046,-47.068,-15.672,1.513,1.066,-0.140,0.547,0.771,1.204,0.259,0.278,-0.766,0.293,-0.045,-0.172,20.820,0.000
1742781393049747263,-0.878,-2.260,0.044,-0.009,0.950,44.047,-53.626,-17.400,1.042,0.798,1.170,1.017,1.141,1.793,0.259,0.278,-0.765,0.007,-0.045,0.019,20.821,0.000
1742781393060157437,-0.950,-2.263,0.019,-0.091,0.974,43.810,-56.045,-22.451,1.512,1.032,0.251,1.040,0.995,1.044,0.321,0.278,-0.547,0.143,-0.054,-0.082,20.821,0.000
1742781393069807995,-0.890,-2.545,0.005,-0.121,1.009,43.687,-52.915,-13.932,1.066,0.938,1.519,1.017,1.102,1.796,0.262,0.278,-0.752,0.015,-0.054,-0.001,20.822,0.000
1742781393079982576,-0.775,-2.516,0.007,0.003,0.960,42.390,-49.267,-0.558,1.042,0.936,0.835,1.042,0.938,0.598,0.262,0.278,-0.752,-0.000,-0.054,0.008,20.822,0.000
1742781393089700301,-0.658,-2.459,0.042,-0.036,0.944,41.306,-46.167,-1.626,1.042,0.909,1.100,1.017,0.893,0.879,0.259,0.278,-0.763,0.007,-0.054,0.001,20.823,0.000
1742781393100063086,-0.750,-2.482,0.062,-0.037,0.934,41.077,-50.030,1.107,1.042,0.996,1.185,1.017,0.995,0.998,0.259,0.278,-0.763,0.007,-0.064,-0.001,20.824,0.000
1742781393109695608,-0.823,-2.485,0.021,-0.038,0.964,42.817,-55.068,2.145,1.017,0.992,1.409,1.042,0.994,1.107,0.259,0.278,-0.762,-0.007,-0.064,0.001,20.824,0.000
1742781393119971485,-0.841,-2.569,0.025,-0.067,0.945,43.107,-55.816,-0.863,1.042,0.998,1.264,1.042,0.996,1.016,0.262,0.278,-0.751,0.000,-0.064,-0.006,20.825,0.000
1742781393129728488,-0.802,-2.641,0.034,-0.050,0.972,44.939,-52.870,-1.122,1.040,0.962,1.249,1.042,0.974,1.032,0.262,0.278,-0.751,-0.000,-0.064,-0.008,20.825,0.000
1742781393140132255,-0.828,-2.590,0.012,-0.013,0.963,45.458,-53.602,-1.107,1.040,0.994,1.310,1.017,1.009,1.162,0.259,0.278,-0.762,0.007,-0.071,-0.015,20.826,0.000
1742781393149709906,-0.836,-2.423,0.044,-0.004,0.938,45.978,-52.289,-3.809,1.042,0.997,1.161,0.547,1.027,2.185,0.200,0.278,-0.969,0.150,-0.071,-0.127,20.826,0.000
1742781393160074228,-0.822,-2.410,0.013,-0.056,0.972,44.985,-53.602,-6.939,1.040,0.796,0.551,1.017,1.049,0.989,0.259,0.277,-0.763,0.007,-0.079,-0.029,20.827,0.000
1742781393169720675,-0.969,-2.421,0.063,-0.045,0.917,44.283,-57.449,-0.314,1.042,1.053,1.630,1.017,1.112,1.610,0.259,0.277,-0.761,0.007,-0.079,-0.037,20.827,0.000
1742781393180927595,-1.069,-2.521,-0.019,-0.103,1.009,44.558,-61.801,2.908,1.042,1.056,1.517,1.042,1.130,1.480,0.262,0.277,-0.750,0.000,-0.079,-0.034,20.828,0.000
1742781393189788223,-0.927,-2.590,-0.006,-0.021,0.987,44.374,-54.595,10.129,1.042,0.966,1.278,1.065,1.035,1.169,0.265,0.277,-0.740,-0.007,-0.079,-0.032,20.828,0.000
1742781393200029100,-0.856,-2.540,0.029,-0.039,0.919,45.672,-48.274,7.626,0.572,0.996,2.374,1.065,1.059,1.121,0.206,0.276,-0.947,-0.150,-0.084,0.070,20.829,0.000
1742781393209700158,-0.822,-2.474,0.012,-0.060,0.987,50.420,-48.854,-0.725,1.042,1.040,1.062,0.547,0.900,1.694,0.200,0.276,-0.967,0.150,-0.084,-0.150,20.829,0.000
1742781393219932091,-0.756,-2.479,0.051,-0.035,0.964,49.077,-48.213,-4.435,1.042,0.780,0.682,1.042,1.081,1.193,0.262,0.276,-0.749,0.000,-0.084,-0.048,20.829,0.000
1742781393229733243,-0.880,-2.376,0.065,-0.022,0.928,49.000,-51.938,-6.710,1.042,1.036,1.613,1.042,1.132,1.640,0.262,0.276,-0.749,-0.000,-0.084,-0.051,20.830,0.000
1742781393240090509,-0.919,-2.323,0.015,-0.039,0.983,46.558,-56.702,-6.054,1.042,0.998,1.386,0.547,1.099,2.623,0.200,0.276,-0.967,0.150,-0.088,-0.163,20.830,0.000
1742781393249682808,-0.798,-2.216,0.030,-0.008,0.961,43.703,-49.099,7.228,0.570,0.754,1.526,1.042,1.079,0.983,0.203,0.276,-0.956,-0.143,-0.088,0.041,20.831,0.000
1742781393260001741,-0.860,-2.159,0.058,-0.055,0.922,43.871,-50.473,5.885,0.547,1.040,2.512,1.043,0.957,0.930,0.200,0.276,-0.966,-0.150,-0.094,0.049,20.831,0.000
1742781393269662244,-0.980,-2.329,0.048,-0.090,0.942,43.703,-55.114,7.122,1.042,1.087,1.438,1.042,0.990,1.013,0.262,0.276,-0.749,0.000,-0.094,-0.063,20.832,0.000
1742781393281005813,-1.143,-2.507,0.057,-0.075,0.933,44.497,-58.763,10.816,1.042,1.102,1.779,1.040,1.229,1.901,0.262,0.276,-0.750,0.000,-0.094,-0.067,20.832,0.000
1742781393289704125,-1.069,-2.430,-0.015,-0.057,1.006,45.352,-55.695,7.702,1.042,1.010,1.420,1.040,1.143,1.559,0.262,0.276,-0.750,0.000,-0.094,-0.069,20.833,0.000
1742781393300134762,-0.902,-2.486,0.008,-0.038,0.968,45.596,-48.152,11.336,1.042,0.953,1.208,1.042,1.091,1.359,0.262,0.280,-0.749,-0.000,-0.097,-0.072,20.833,0.000
1742781393309677283,-0.855,-2.404,0.051,-0.011,0.934,44.390,-45.755,12.221,1.042,0.999,1.166,1.042,1.143,1.336,0.262,0.280,-0.762,0.000,-0.097,-0.077,20.834,0.000
1742781393319953104,-0.937,-2.328,0.059,-0.028,0.931,44.924,-48.335,11.122,1.042,1.049,1.307,1.536,1.204,0.318,0.324,0.280,-0.544,-0.150,-0.097,0.029,20.834,0.000
1742781393329714182,-1.011,-2.415,0.032,-0.079,0.970,45.138,-54.701,13.412,1.513,1.240,1.074,1.536,1.182,0.706,0.383,0.280,-0.336,-0.007,-0.097,-0.074,20.835,0.000
